/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_23_563.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_23_563.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_23_563.jpg,0.3,0,0,6.031729
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_23_634.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_23_634.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_23_634.jpg,0.45,0,0,5.981748
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_23_710.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_23_710.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_23_710.jpg,0.6500001,0,0,5.905326
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_23_777.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_23_777.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_23_777.jpg,0,0,0,5.826964
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_23_852.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_23_852.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_23_852.jpg,0,0,0,5.781439
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_23_930.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_23_930.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_23_930.jpg,0,0,0,5.740344
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_24_007.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_24_007.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_24_007.jpg,0,0,0,5.699833
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_24_090.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_24_090.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_24_090.jpg,0,0,0,5.657089
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_24_160.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_24_160.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_24_160.jpg,0,0,0,5.614743
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_24_241.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_24_241.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_24_241.jpg,0,0,0,5.572737
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_24_310.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_24_310.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_24_310.jpg,0,0,0,5.54145
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_24_378.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_24_378.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_24_378.jpg,0,0,0,5.510349
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_24_446.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_24_446.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_24_446.jpg,0,0,0,5.469166
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_24_518.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_24_518.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_24_518.jpg,0,0,0,5.439719
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_24_586.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_24_586.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_24_586.jpg,0,0,0,5.401516
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_24_665.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_24_665.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_24_665.jpg,0,0,0,5.363826
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_24_732.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_24_732.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_24_732.jpg,0,0,0,5.335971
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_24_814.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_24_814.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_24_814.jpg,0,0,0,5.298558
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_24_881.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_24_881.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_24_881.jpg,0,0,0,5.261661
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_24_961.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_24_961.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_24_961.jpg,0,0,0,5.225749
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_25_030.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_25_030.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_25_030.jpg,0,0,0,5.199005
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_25_104.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_25_104.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_25_104.jpg,0,0,0,5.163595
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_25_177.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_25_177.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_25_177.jpg,0,0,0,5.137222
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_25_263.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_25_263.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_25_263.jpg,0,0,0,5.091247
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_25_342.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_25_342.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_25_342.jpg,0,0,0,5.05482
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_25_411.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_25_411.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_25_411.jpg,0,0,0,5.027687
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_25_486.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_25_486.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_25_486.jpg,0,0,0,4.991761
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_25_557.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_25_557.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_25_557.jpg,0,0,0,4.964983
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_25_628.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_25_628.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_25_628.jpg,0,0,0,4.929514
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_25_697.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_25_697.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_25_697.jpg,0,0,0,4.903098
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_25_776.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_25_776.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_25_776.jpg,0,0,0,4.868114
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_25_851.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_25_851.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_25_851.jpg,0,0,0,4.833393
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_25_922.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_25_922.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_25_922.jpg,-0.1,0,0,4.797131
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_25_998.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_25_998.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_25_998.jpg,-0.25,0,0,4.761939
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_26_089.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_26_089.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_26_089.jpg,-0.5000001,0.155571,0,4.754901
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_26_164.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_26_164.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_26_164.jpg,-0.7,0.3798777,0,4.961395
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_26_231.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_26_231.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_26_231.jpg,-0.8500001,0.1775694,0,5.085974
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_26_305.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_26_305.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_26_305.jpg,0,0,0,5.0291
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_26_377.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_26_377.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_26_377.jpg,0,0,0,5.000308
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_26_456.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_26_456.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_26_456.jpg,0,0,0,4.964541
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_26_527.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_26_527.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_26_527.jpg,0,0,0,4.928236
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_26_598.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_26_598.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_26_598.jpg,-0.05,0,0,4.9005
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_26_669.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_26_669.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_26_669.jpg,-0.25,0,0,4.853747
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_26_743.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_26_743.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_26_743.jpg,-0.45,0.2244151,0,4.923159
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_26_813.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_26_813.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_26_813.jpg,-0.6000001,0.4337819,0,5.12164
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_26_893.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_26_893.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_26_893.jpg,-0.8000001,0.4786499,0,5.512493
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_26_965.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_26_965.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_26_965.jpg,0,0.2221259,0,5.677206
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_27_044.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_27_044.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_27_044.jpg,0,0,0,5.69243
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_27_117.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_27_117.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_27_117.jpg,0,0,0,5.658718
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_27_194.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_27_194.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_27_194.jpg,0,0,0,5.614862
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_27_264.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_27_264.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_27_264.jpg,-0.2,0.210375,0,5.693361
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_27_332.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_27_332.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_27_332.jpg,-0.35,0.3768121,0,5.872747
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_27_401.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_27_401.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_27_401.jpg,-0.5500001,0.621981,0,6.307639
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_27_484.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_27_484.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_27_484.jpg,-0.7500002,0.8689921,0,6.966547
/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/center_2019_07_03_16_49_27_563.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/left_2019_07_03_16_49_27_563.jpg,/Users/jhilik/Desktop/SelfDrivingMaterials/Autonomous Car simulator datas/IMG/right_2019_07_03_16_49_27_563.jpg,-0.9500002,1,0,7.762361
